date,maxtp(Maximum Air Temperature - degrees C),mintp(Minimum Air Temperature - degrees C),gmin(Grass Minimum Temperature - degrees C),rain(Precipitation Amount - mm),cbl (Mean CBL Pressure-hpa),wdsp(Mean Wind Speed - knot),pe(Potential Evapotranspiration - mm),evap(Evaporation -mm)
30/01/1985,12,5.2,2,1.8,1000.5,14.4,0.9,1.1
31/01/1985,11.4,6.4,3.4,1.9,999.4,18.8,0.6,0.9
01/02/1985,11.5,7.3,6.1,0.3,1003.3,22.1,0.7,1
02/02/1985,10,6.7,3.8,0.5,1010,9.2,0.5,0.7
03/02/1985,11.1,7.7,3.2,2,1013.2,6.5,0.5,0.7
04/02/1985,8.5,6.6,6.3,0,1008.7,6.7,0.6,0.7
05/02/1985,9.2,4.9,1.5,0,1001.9,8.6,0.7,0.9
06/02/1985,9.8,6,3.4,14.7,1002.5,9.1,0.3,0.4
07/02/1985,7.6,6,6,7.9,997.5,15.2,0.4,0.7
08/02/1985,6.5,1.8,4.8,15.1,990.1,16.5,0.5,0.8
09/02/1985,3.1,0.3,0.3,6.3,991.5,19.5,0.9,1.4
10/02/1985,1.7,-2.1,-3,0,995.7,19.4,1.3,1.9
11/02/1985,0.9,-2.3,-4.2,0,996.7,17.1,1.2,1.8
12/02/1985,2,-2.4,-5,0,996.8,10.8,1.1,1.5
13/02/1985,2.2,-1.2,-5,0,999.1,8.9,0.9,1.2
14/02/1985,4.1,0.2,-3.4,0,1005.6,21.5,1.6,2.5
15/02/1985,2.7,-1,-3.3,0,1014,19.2,1.6,2.3
16/02/1985,4.2,0.3,-3.4,0,1016.8,14,1.5,2
17/02/1985,5.5,-0.2,-5.7,0,1016.2,8.5,0.9,1.2
18/02/1985,6.3,-4,-9,0,1017,4.2,0.7,1
19/02/1985,7.6,5,-3,2.5,1017.4,11.9,1.1,1.4
20/02/1985,8.2,1,-3.5,0,1021.1,2.9,0.4,0.6
21/02/1985,9.6,2.5,-2.4,0,1019.5,4.3,0.8,1.1
22/02/1985,9.2,3.7,-1.1,0,1016.5,12.3,1.2,1.6
23/02/1985,11.3,7.5,5.5,0,1012.9,16.2,1.2,1.6
24/02/1985,10.8,4.8,-0.5,0,1014.5,7.2,1.3,1.7
25/02/1985,9.4,4.7,-2.5,0,1009.4,7.4,1,1.3
26/02/1985,12.3,2.5,-1.4,0,1011.8,5.9,0.9,1.2
27/02/1985,9,3,-0.9,2.7,1013.2,8.9,0.4,0.6
28/02/1985,9.8,5.9,3.1,0,1007.2,13.4,1,1.5
01/03/1985,7.5,5.3,3.9,7.1,996.2,12.2,0.6,0.9
02/03/1985,8.1,4,4,0.1,994,6.8,0.6,0.9
03/03/1985,9.2,4.4,1.3,8.3,982.5,12.6,0.5,0.8
04/03/1985,8.1,1.5,2.6,2.5,990.5,15.7,0.9,1.5
05/03/1985,10.2,0.5,-2.3,0,1008.9,7.9,1.1,1.5
06/03/1985,11.9,6.3,2.1,0,1009.5,12.8,1.1,1.5
07/03/1985,12.1,1.9,0,0,1015.2,5.9,1.3,1.9
08/03/1985,12.4,3.4,-2.7,0,1019.3,10.9,1.7,2.2
09/03/1985,14.5,8.1,5.6,0,1020.8,13,1.9,2.6
10/03/1985,10.3,2.3,5.6,2.1,1027.3,10.8,1,1.6
11/03/1985,11.4,0.6,-3.3,0,1031.6,4.8,1.3,1.9
12/03/1985,10.6,1.8,-2.5,0,1022.6,9.1,1.1,1.6
13/03/1985,9.6,3,1,0.1,1014.1,9.8,1,1.5
14/03/1985,8.2,-0.1,-1.1,1.3,1007.2,11.3,1.2,1.8
15/03/1985,5.7,0.3,-0.5,1.8,998.5,14.5,1.2,1.9
16/03/1985,6.8,-1.7,-3.8,0.2,997.8,12.5,1.4,2.2
17/03/1985,7.1,-2.4,-4,0,1004,6.5,1.3,2
18/03/1985,6,1.5,-4.2,0,1004.8,12.8,1.5,2.3
19/03/1985,5.4,1.7,1.4,1,999,12.8,1.3,1.9
20/03/1985,4,0.4,-3.1,19.3,983.5,19.2,1.2,1.9
21/03/1985,4.1,2,0.1,6.9,972.6,16.7,0.9,1.3
22/03/1985,4.3,1.4,1.4,0.9,980.3,13.5,0.7,1
23/03/1985,7.2,3.3,3,0,986.8,9,0.9,1.2
24/03/1985,7.2,0.2,-0.7,0,987.5,9.2,1.2,1.8
25/03/1985,9.4,-0.5,-5.6,0,987.6,4.2,1.4,2
26/03/1985,9,-0.5,-5,0,993.8,5.8,1.2,1.7
27/03/1985,6.4,0.6,-3,0,1005.5,10.2,1.3,1.9
28/03/1985,8.7,2.2,-0.7,0,1006.5,13.5,1.7,2.4
29/03/1985,14.6,5.1,3.5,8.8,990.8,12,1.7,2.4
30/03/1985,14.6,7.9,5.7,2.4,980.8,13.3,1.9,2.8
31/03/1985,14.7,6.6,4,9.7,985.8,15.7,2.3,3.5
01/04/1985,14,7.4,6.6,2.6,985.8,17,1.2,1.8
02/04/1985,15,6.9,4.5,0.1,996.4,10.8,1.4,1.9
03/04/1985,15.2,9,7.2,0,991.2,14,2.3,3.3
04/04/1985,10.2,7.2,4.7,2.7,982.2,13.8,0.8,1.2
05/04/1985,12.4,6,5.2,1.9,977.3,7.7,1.4,2.1
06/04/1985,14.4,5.6,2,2.1,982,7.4,2,2.8
07/04/1985,9.7,5.5,1.8,8.4,978.5,9.8,0.9,1.2
08/04/1985,12.7,4.3,5.2,0.6,980.4,8.9,1.8,2.5
09/04/1985,12.4,3.6,1.9,2.6,989.9,8.2,1.9,2.8
10/04/1985,11.5,4.1,3.1,1.7,995,8.7,1.5,2.3
11/04/1985,9.5,3,5.6,10,990.1,16.6,1.5,2.6
12/04/1985,11.7,1.5,-0.2,0.9,993.6,15.1,1.2,2
13/04/1985,10.1,3.8,2,4.5,983.9,21.1,1.7,3
14/04/1985,12.4,4.2,1.8,0,998.8,15.7,2.5,4
15/04/1985,16.6,5.5,3.2,0.3,1009.9,10.2,2.2,3.2
16/04/1985,17.1,9.5,5.8,0,1015.3,9.4,2.4,3.4
17/04/1985,16.1,7.3,7.4,0,1018.8,5.8,2.1,2.9
18/04/1985,14.3,5.3,2.5,0,1015.3,8,2.4,3.7
19/04/1985,13.8,5,1.3,0,1010.6,12.4,2,3
20/04/1985,9.4,2,-1.1,0,1008.7,12.6,2.2,3.5
21/04/1985,9.5,3.4,-0.8,0,1011.2,16.8,1.7,2.8
22/04/1985,9.9,5.3,1.8,0,1014.4,10.4,2.1,3.3
23/04/1985,9.1,4.7,0.9,0,1016.2,12.2,1.8,2.9
24/04/1985,14.1,2,-2.7,0,1017.3,6.1,2.6,3.8
25/04/1985,11.3,5,4.6,0.1,1014.3,6.8,1.9,2.7
26/04/1985,13.8,4.6,1.5,0,1007.9,8.8,2.4,3.4
27/04/1985,10.7,1.3,3.5,0.2,1006.5,14.2,2.5,3.9
28/04/1985,10.9,-0.8,-3.5,1.5,1007,12.8,1.1,1.9
29/04/1985,12.9,9.2,9.1,0,1003.3,12.6,1.3,2
30/04/1985,14.2,5,5.5,0,1005.2,11.7,2.1,3.2
01/05/1985,11.5,3.2,1.5,0.5,1006.2,11.4,1.7,2.7
02/05/1985,13.2,4.2,-0.4,0,1003.9,7,2.9,4.3
03/05/1985,11.8,1.7,-1,0,1003.3,7.5,1.9,2.8
04/05/1985,10.4,5.2,5.5,0,995.5,4.5,1.7,2.3
05/05/1985,7.4,5.3,5.1,9.6,986.6,6.8,1,1.4
06/05/1985,10.8,4.9,2.7,1.6,993.5,8.5,1.7,2.6
07/05/1985,15,3.2,0.2,0,1004.9,5.2,2.5,3.6
08/05/1985,15.2,5.5,3,0,1006,7.6,2.2,3.2
09/05/1985,11.3,4.2,3.8,2,1004.8,14.1,1.8,2.9
10/05/1985,12.3,6.1,4.2,0,1012,13.7,2.3,3.6
11/05/1985,12.5,6.9,7.3,0,1015.2,7.8,2.7,4.1
12/05/1985,12.4,5.6,1.6,0,1010.9,7.7,2.4,3.7
13/05/1985,10.5,8,6.5,2.9,1004.8,12.5,1.2,1.8
14/05/1985,14.4,8.2,7.7,6,997.1,5.9,1.8,2.6
15/05/1985,12.5,7.5,7.9,22.5,995.1,7.2,1,1.4
16/05/1985,15,9.5,5.5,0,1006.7,7.1,2.9,4.2
17/05/1985,18.2,10.5,8.2,0,1012.8,4.3,2.5,3.3
18/05/1985,17.3,10.3,10.1,0,1011.8,8.8,2.6,3.6
19/05/1985,10.6,8.5,9.7,6.9,1009,10.9,0.6,1
20/05/1985,10.2,7.8,9,7.1,1005.8,9.3,0.8,1.1
21/05/1985,12.5,8,8.6,0.5,1001.1,8.2,1.7,2.5
22/05/1985,15.6,7.2,5.2,0,996.5,4.2,2.8,3.8
23/05/1985,14.6,9.7,6.7,7.1,989.6,5.9,1.5,2
24/05/1985,15.4,8.9,8.9,0.5,984.8,13.7,2.8,4.3
25/05/1985,16.8,9.9,8.6,0.2,991.9,12.3,2.2,3.2
26/05/1985,17.5,10.9,10.2,0,992.3,11.5,2.4,3.5
27/05/1985,14.3,6.7,10.3,2.6,995.9,9.1,1.9,3.1
28/05/1985,15.3,4,2.9,0.1,1008.2,7.7,3,4.4
29/05/1985,15.2,6,2.9,0,1016.1,4.4,3.3,4.6
30/05/1985,18.4,7,0.3,0,1017.1,4.4,3.7,5.1
31/05/1985,15.6,8,2.6,0,1018.5,5.8,3.9,5.5
01/06/1985,15.8,8.2,2.5,0,1017.9,5.8,3.9,5.5
02/06/1985,17.1,8.7,3.2,0,1014.3,4.3,3.9,5.4
03/06/1985,17.4,9,5,0,1009.2,5.8,3.8,5.4
04/06/1985,17.3,10.2,7.5,0.1,1003.8,4.5,3.7,5
05/06/1985,15.6,10.1,10.8,12.3,1001.3,3.9,1,1.3
06/06/1985,12.4,6.4,10,7.3,1004.2,10.5,1.5,2.4
07/06/1985,13.6,3,2.5,1.1,1006.9,7.5,2.6,3.9
08/06/1985,13.6,6.4,3.6,1.9,1003.1,8.8,1.6,2.4
09/06/1985,13.9,7.7,7.6,2.8,998,11.6,2.7,4.3
10/06/1985,15.4,6.3,5.3,1.4,1003.3,12.4,2.4,3.9
11/06/1985,14.3,7.5,8.1,3.6,997.2,13.8,1.5,2.5
12/06/1985,15.1,6,5.5,1.6,993.2,14.6,2.6,4.3
13/06/1985,15,5.9,6,0,1001.5,7.1,2.1,2.9
14/06/1985,14.7,5.7,3,0,1007.8,4.7,2.8,3.8
15/06/1985,15.3,4.3,2,0,1011.1,4,2.5,3.4
16/06/1985,16.6,5.7,2.9,0,1010,4.8,3.4,4.7
17/06/1985,16.5,10.7,9.1,6.5,1004.8,7.3,2.1,2.8
18/06/1985,15.4,9.1,7.6,0,1004.2,5.5,2.4,3.3
19/06/1985,16.4,8.2,4.6,0,1001.5,4,2.8,3.8
20/06/1985,16.2,9.4,8.5,20.2,995.3,11.2,2.3,3.6
21/06/1985,14,11,10.7,5.3,985,12.6,1,1.7
22/06/1985,15.4,11.1,12,11.3,984.7,7.8,1.3,1.8
23/06/1985,18.4,9.2,8.6,0,992,10.7,3.6,5.3
24/06/1985,17,7.9,5.9,0.6,1000.1,8.8,3.2,4.7
25/06/1985,17.5,8,5.1,0.2,1005,7,3,4.3
26/06/1985,16.5,7.8,7.1,0.6,1007.6,10.3,2.4,3.7
27/06/1985,15.7,9.7,8.5,0,1009.1,10.8,2.2,3.2
28/06/1985,19.8,10.2,8,0,1003.7,9.5,3.5,4.8
29/06/1985,16,10.1,9.9,0.3,1003,2.3,2.5,3.2
30/06/1985,19,10.3,9.4,1.4,1004.1,6.2,2.1,2.9
01/07/1985,20.4,10.9,10.4,0,1007.1,6.8,2.8,3.9
02/07/1985,21.7,14.4,11.7,0,1008.8,3.6,4,5.2
03/07/1985,20.6,13.2,12.5,0,1008.2,5.7,2.7,3.6
04/07/1985,22.2,15,12,0,1006,5.5,3.8,5
05/07/1985,19.9,10.2,15,15.5,1007.2,8.5,2.4,3.2
06/07/1985,18.2,8.9,8.6,0,1014.5,8.1,3.4,4.9
07/07/1985,19.8,8.6,7.2,0,1017.3,4.6,3.2,4.4
08/07/1985,20,11.9,9.9,0,1013,10.4,2.8,3.9
09/07/1985,19.4,12.5,11.2,0,1011.2,8.5,3.2,4.5
10/07/1985,19.6,12.9,12.4,0.3,1008.8,8.8,2.4,3.4
11/07/1985,19,14,13.6,1,1001.4,13.4,1.8,2.7
12/07/1985,20.4,13.5,15,3.8,1001.7,9.6,2.2,3.1
13/07/1985,16,11.5,11.6,13.3,1004.7,4.5,1.2,1.6
14/07/1985,17.4,10.3,12.9,0.3,1004.9,6.9,2.9,4.1
15/07/1985,15.7,7.8,6.2,0.5,1005.1,9,1.6,2.3
16/07/1985,18.4,10,9.5,0,1005,10.7,2.7,3.9
17/07/1985,17.2,11.7,10.5,4.4,1000.8,12.2,1.9,2.9
18/07/1985,17.7,10.3,9.1,0,994.6,12.3,3.3,4.8
19/07/1985,17.6,9.6,10.7,3.5,994.4,10,3.3,4.8
20/07/1985,16.8,8.2,8,4,1000.7,12.8,2.9,4.6
21/07/1985,18.3,8,5.5,1.2,1005.2,8.6,2.5,3.6
22/07/1985,20.3,10.8,12.8,0.3,1003.7,13.6,2.8,4.4
23/07/1985,20.8,9,7.3,0,1010.2,9.4,2.7,4
24/07/1985,21.1,15,13.3,0,1009.2,5.6,2.6,3.5
25/07/1985,16.1,13.1,9.8,1.5,1003,4.2,1.2,1.6
26/07/1985,21.6,12.8,13.5,26.1,994.4,9.8,2.4,3.5
27/07/1985,18.6,10.7,8.4,0,993.1,7.6,2.9,4
28/07/1985,13.4,10.8,11.4,23,988.8,6.8,0.7,1.1
29/07/1985,19,11.1,11.6,8.3,989.1,6.5,2.1,2.9
30/07/1985,19.5,13.4,12.1,0,996.2,5.5,2,2.6
31/07/1985,16.9,9.8,10.9,0.2,1002.6,7.1,1.7,2.3
01/08/1985,16.1,9.3,7.1,1.7,1002.2,9.1,1.9,2.6
02/08/1985,18.9,10.7,12.1,1.7,995.1,16.2,3,4.7
03/08/1985,17.5,10.2,8.1,0.4,996,14,3.2,4.9
04/08/1985,13,10.2,9.4,24.5,987.1,10.5,0.9,1.4
05/08/1985,17,9.5,8.5,4.5,990.4,12.1,2.4,3.7
06/08/1985,16.6,8.3,7.3,1.2,1000.9,10.4,2.2,3.4
07/08/1985,16.4,8.6,11.2,1.8,998,9.3,1.8,2.6
08/08/1985,16,7.5,3.7,1.2,992.8,7.4,1.5,2
09/08/1985,17.2,8.6,3.7,2.6,987.5,11.8,2.9,4.4
10/08/1985,16.2,8.4,4.3,5.2,992.2,7.9,2.4,3.5
11/08/1985,14.2,9.7,9.2,9.3,990,5.3,1.3,1.7
12/08/1985,16.4,8.9,6.7,4.3,993.2,9.1,2.4,3.6
13/08/1985,18.4,10.3,9.4,9,996.7,7.3,2.7,3.7
14/08/1985,16.5,11.8,11.8,4.9,989.7,17.4,2,3
15/08/1985,14.6,10.8,8.3,4.3,994,13.2,1.2,1.9
16/08/1985,18.8,10.5,9,0,1002.6,10,2.7,3.8
17/08/1985,17.2,7,5.8,5.9,1005.4,7.7,2,3.1
18/08/1985,21.4,13.4,13.1,0.7,998.7,8.5,2.5,3.4
19/08/1985,19,12.8,10.4,0.2,995.4,11,2.4,3.5
20/08/1985,18.7,12.2,10.3,7.6,993.5,16.4,2.4,3.7
21/08/1985,17.1,11.1,10.3,1.8,1001.1,12.2,1.7,2.6
22/08/1985,16.2,9.5,6.6,0,1004.8,9.8,2,2.8
23/08/1985,15.2,10.2,6.8,9.6,992.9,9,1,1.4
24/08/1985,15.5,8,6.9,2.4,986,12.9,1.9,3
25/08/1985,15.5,8.2,6.5,0.1,996.8,13.6,1.8,2.7
26/08/1985,15.9,8.6,6.6,4.8,1006.2,8.3,1.9,2.6
27/08/1985,20.8,13.2,11.2,2.5,1002.6,15.7,2.3,3.3
28/08/1985,17.5,11.2,9.8,0.4,1008.4,8.1,1.7,2.4
29/08/1985,15.5,11.3,10.6,6.2,1008.5,5.3,1.1,1.4
30/08/1985,19.3,12.4,10.8,0,1003,9.8,2.5,3.5
31/08/1985,16.1,10.6,10.5,5.8,996.4,18.2,2.3,3.8
01/09/1985,16.3,10.9,8.8,0.1,1000.8,13.6,2.1,3.1
02/09/1985,18.7,10.9,8.1,11.3,994.5,7.8,1.7,2.2
03/09/1985,16.6,8.8,8.1,5.4,996.5,9.7,1.7,2.6
04/09/1985,12.3,7.7,7.3,3.1,1004.4,6.4,0.9,1.4
05/09/1985,16,7.5,7.5,0.4,1008.6,12.5,2.2,3.4
06/09/1985,16.4,5.6,5,0,1018,5.8,2.2,3
07/09/1985,16.9,10,8.2,0.3,1011.4,10.8,1.7,2.4
08/09/1985,18.2,12.9,11.4,0.2,1008,7.2,1.4,1.9
09/09/1985,22.9,14.5,12.9,0,1010.6,4.4,2,2.6
10/09/1985,21.3,12.5,10.1,0,1012.4,5.2,2.6,3.5
11/09/1985,20.8,12,9.7,0,1010,3.1,2.1,2.9
12/09/1985,16.8,9.6,6.2,0.3,1008.5,6,1.2,1.6
13/09/1985,17.2,8.3,8,0.3,1009.8,11.9,2.2,3.1
14/09/1985,15.9,9.3,11.2,0.3,1001.2,20.2,1.9,3.1
15/09/1985,15.7,8.1,8,0.3,1003.5,14.9,2.1,3.1
16/09/1985,18.4,10,9.2,0.2,1003.5,17.7,1.4,2.1
17/09/1985,18,12.2,12.3,0.3,1008,9.9,1.9,2.7
18/09/1985,17.6,13.9,12.1,5,1004.7,6.5,1.1,1.3
19/09/1985,14.7,7,9.3,1.6,1001.2,9.3,0.9,1.4
20/09/1985,14.7,6.4,4.6,4.7,1000.8,7.2,0.9,1.2
21/09/1985,20.3,14.6,11.1,1.8,994.2,12.4,1.4,1.9
22/09/1985,18.6,13.8,10.5,0.2,999.3,9,1.6,2.1
23/09/1985,16.2,12.9,11.2,0,1004.9,11.2,1.7,2.4
24/09/1985,17,11.8,8,0,1007.8,4.8,1.2,1.7
25/09/1985,19.6,12.4,9.6,0.1,1009.2,3.9,1.1,1.4
26/09/1985,20.8,13.8,12.7,2.3,1013.7,3.2,1.1,1.5
27/09/1985,19.9,12.3,11,0,1015.5,6,1.5,2.1
28/09/1985,20.4,11.5,7.4,0,1013.6,5.1,1.5,2.1
29/09/1985,21.4,13.7,10.3,0,1009.9,3.9,1.4,1.8
30/09/1985,23.9,14.1,10.1,0,1003.6,11,2,2.4
01/10/1985,20,14.4,12.9,0,997.6,8.7,1.4,1.8
02/10/1985,17.8,13,12.2,0.1,991,10.8,1.4,1.7
03/10/1985,16.9,11.9,9.8,2.7,982.6,12.8,1.6,2.2
04/10/1985,15.8,11,9.8,1.8,985.3,17.2,2.2,2.9
05/10/1985,16,9,7.3,0,993.8,13.3,1.7,2.2
06/10/1985,14.7,9.3,10.8,4.6,990.8,10.2,1,1.4
07/10/1985,15.5,5.2,6.3,1.7,998.2,10.6,1.5,2
08/10/1985,13,4.6,2.4,1.8,997.7,12.6,0.7,1.1
09/10/1985,13.6,8.7,7.1,0.1,999.1,12.4,1.1,1.5
10/10/1985,16.8,10.3,9.5,0.6,1004,14,0.9,1.3
11/10/1985,14.7,9,4.7,0,1013.8,6.2,1.1,1.4
12/10/1985,15.3,9,4,0,1023.3,4.5,0.9,1.3
13/10/1985,16.3,7.3,3.5,0,1025.9,2.9,0.7,0.9
14/10/1985,17,10.1,9.2,0,1028,0.8,0.7,1
15/10/1985,15.5,6.4,4.6,0,1027.2,2.4,0.7,1.1
16/10/1985,12.1,6.1,1.4,0,1025.3,1.1,0.5,0.7
17/10/1985,10.5,7.3,8.6,0,1021.8,1.9,0.5,0.6
18/10/1985,12.9,7,7.7,0,1018.9,1.6,0.6,0.7
19/10/1985,12.1,10.4,9.5,0,1016.3,1.6,0.6,0.8
20/10/1985,14,10.7,8.9,0,1014.4,3.2,0.8,1.1
21/10/1985,14.5,7,2.5,0,1017.8,2,0.6,0.9
22/10/1985,13.7,6.3,0.5,0,1021.2,4,0.7,1
23/10/1985,13,6.2,-0.7,0,1019.1,3.5,0.6,0.9
24/10/1985,12.6,6.2,-1,0,1018.5,1.8,0.5,0.7
25/10/1985,12.3,7.1,0.8,0,1019.7,10.6,0.7,1
26/10/1985,13.5,4.7,-0.4,0,1019,1.6,0.4,0.7
27/10/1985,13.5,8.3,7.5,0,1021.2,3,0.6,0.8
28/10/1985,11.4,4.9,3.9,0,1021.1,6.1,0.3,0.5
29/10/1985,13.1,3.8,-0.2,0,1017.1,4.7,0.5,0.7
30/10/1985,11.1,7.4,4.3,0.1,1008.3,4,0.6,0.8
31/10/1985,8.9,5.8,6.8,6.2,1000.9,8.2,0.4,0.6
01/11/1985,9.3,1,-1.5,0,1001,9.7,0.6,0.8
02/11/1985,7,-0.3,-1.1,0,998.8,7.3,0.5,0.7
03/11/1985,8.6,-1.3,-4,0,992.9,7.5,0.7,0.9
04/11/1985,13.5,5.6,-1.2,0.7,978,9.6,0.9,1.1
05/11/1985,11.7,1.4,3.5,3.6,977.8,15.7,0.7,0.9
06/11/1985,9.7,0.7,-0.7,0,988.3,16.7,0.7,1
07/11/1985,11.2,5.3,1.4,5.6,987,9.5,0.3,0.5
08/11/1985,14.4,7.6,4.3,2.2,974.8,9.8,0.6,0.8
09/11/1985,9.9,2.8,2.7,0.2,980.3,16.9,0.9,1.2
10/11/1985,5.6,0,-2.5,0,1000.6,12.7,0.6,0.8
11/11/1985,7,0,-1.9,0,1009,9,0.5,0.6
12/11/1985,5.8,0.6,-2.6,0,1009,6.8,0.5,0.7
13/11/1985,7.6,1,-1.1,0,1010,5.2,0.5,0.7
14/11/1985,8.6,0.3,0.8,1,1012.1,11.6,0.4,0.5
15/11/1985,6.3,-1.8,-3.6,2,1014.7,8.2,0.3,0.4
16/11/1985,9.7,1.9,-1.8,2.3,1011.8,9.6,0.4,0.5
17/11/1985,8.5,0.4,-1.5,0,1019.9,3.3,0.3,0.4
18/11/1985,9.1,4,4.5,0,1024.3,8.3,0.4,0.5
19/11/1985,6.3,2.2,-3.1,0.6,1022.5,8.5,0.9,1.1
20/11/1985,6,3.4,1.1,2.2,1018.9,8.8,0.8,1
21/11/1985,6.1,3.1,1.1,1,1018.6,9,0.8,1
22/11/1985,6.4,1.9,-1.2,0.3,1019.7,10.2,0.6,0.8
23/11/1985,7,2.9,0.3,1.6,1019,10,0.6,0.7
24/11/1985,8.3,3.9,-1.1,0.1,1017.7,8.7,0.6,0.6
25/11/1985,6.6,2.5,-1.1,1.8,1012.2,7.4,0.3,0.4
26/11/1985,5.2,-1,-2.4,0,1002.7,8,0.2,0.3
27/11/1985,3.7,-2.2,-1.2,0,995.2,10.5,0.2,0.3
28/11/1985,3.8,-2.9,-4,0,997.6,9,0.3,0.3
29/11/1985,6.6,-2.6,-8,1.5,997,7.6,0.2,0.3
30/11/1985,12.7,5.3,3.9,6.8,991,11.5,0.4,0.6
01/12/1985,15.2,11.3,9.7,2.8,989.8,14.3,1.2,1.4
02/12/1985,16.2,9.8,7.2,2.8,989.4,13.1,1.2,1.4
03/12/1985,13.3,8.8,7.6,0,991.1,20,1.1,1.2
04/12/1985,11.1,6.9,3.6,0.1,994.4,3.9,0.3,0.4
05/12/1985,9.3,3.9,-0.7,0.6,987.5,13.3,0.7,0.9
06/12/1985,9.1,3.8,0.4,10,990.4,13.5,0.6,0.9
07/12/1985,8.3,3.4,1.5,0,991.2,13.1,0.5,0.6
08/12/1985,7.6,1.4,-3.1,0,997.8,5.4,0.2,0.2
09/12/1985,4.1,-1.9,-1.5,0,1002.8,4.9,0,0.1
10/12/1985,9.1,1.4,-3,6.4,1004.3,8,0.2,0.2
11/12/1985,9.7,1.4,-1.7,0,1011.3,8,0.3,0.4
12/12/1985,12.6,9.7,-1.3,1.4,1009.5,16.1,1,1.3
13/12/1985,13.3,10.9,9.2,2.8,1008.8,12.2,0.5,0.5
14/12/1985,12.8,10.7,8.2,0,1008.7,15.1,0.8,0.9
15/12/1985,13.9,10.2,7.3,0.2,1011.8,12.4,0.8,1
16/12/1985,11.4,9.7,7.2,0,1013.2,11.4,1,1.1
17/12/1985,13,10.5,6.9,3.2,1006.8,9.3,0.5,0.6
18/12/1985,10.9,4.1,1.7,1.1,1007.1,12.6,0,0
19/12/1985,10.5,3.9,1,3.7,1004.7,16.5,0.8,1
20/12/1985,12.6,7.1,3.7,1.5,994.2,18,1.2,1.5
21/12/1985,12.7,7.2,9.5,4.6,984.3,15.5,0.9,1.1
22/12/1985,8.7,5.2,1.3,0,985.7,9.4,0.7,0.7
23/12/1985,8.2,3.1,2.4,0.6,986.2,15.2,0.7,0.8
24/12/1985,7.9,1.5,-3.5,8.3,983.5,5.3,0.3,0.3
25/12/1985,7.7,1.9,-1.5,7.3,980.2,10.5,0.4,0.5
26/12/1985,7.1,1.5,2.5,0.8,992.3,18.7,1.3,1.8
27/12/1985,2.1,-3,-6.1,0,1003.7,6.5,0.3,0.4
28/12/1985,0.8,-4.6,-6.5,0,1002,7.7,0.2,0.2
29/12/1985,1.7,-5.1,-6.7,0,1001.5,7.2,0.3,0.4
30/12/1985,8.9,1.6,-7.1,0,989.5,11,1,1.2
31/12/1985,8.1,0.6,2.3,14.2,982,10.3,0.5,0.7
01/01/1986,6.7,-0.5,-4.5,12.2,974.8,11.8,0.5,0.7
02/01/1986,5.9,2.9,-1.1,4.5,975.2,12.4,0.8,1
03/01/1986,4.3,-1.6,-3.9,0,996.3,8.7,0.4,0.4
04/01/1986,9.4,-0.4,-6.5,6.2,995.7,9.1,0.7,0.9
05/01/1986,4.3,-0.7,-3.2,0.3,989.2,12.7,0.4,0.4
06/01/1986,6,-1,-2.6,0.5,996.2,9.8,0.4,0.5
07/01/1986,5.8,0.1,0.4,25.1,989.4,17.7,0.4,0.6
08/01/1986,5.5,1.8,2.3,0.3,996.1,7.9,0.3,0.4
09/01/1986,10.3,3.2,-1.4,1.1,1000.6,9.8,0.5,0.7
10/01/1986,13,4.9,5.2,4.4,992.8,19.8,1,1.3
11/01/1986,6.4,2.3,1.4,4.1,999.2,19.5,0.8,1
12/01/1986,10.2,2.4,0,0,1004.2,20.6,0.7,0.9
13/01/1986,11.6,4.8,6.3,1.5,996.9,24.5,1.3,1.9
14/01/1986,6.2,3.6,2.2,0.1,994,27.2,1.4,2
15/01/1986,7.1,1.3,1.2,0.7,1006.3,14.9,0.7,0.8
16/01/1986,6,-1,-2.5,5.4,1011.6,8.5,0.3,0.5
17/01/1986,9.9,5,-1,0.6,1005.9,10,0.4,0.6
18/01/1986,10.7,7.4,6.5,4.4,996.7,14.5,0.4,0.6
19/01/1986,11.3,2.5,5.7,5.4,990.7,18.8,0.8,1
20/01/1986,9.7,3.2,0.2,8.7,995.1,19.2,1,1.3
21/01/1986,6.1,1.5,1.2,0,989.8,14.8,0.8,1
22/01/1986,9.4,1.5,-0.7,3.7,981.5,19.8,0.7,0.9
23/01/1986,5,1.3,0.2,0.6,980.2,17.7,0.7,0.9
24/01/1986,4.2,-0.6,-2.5,0,1001.1,14.5,0.7,0.9
25/01/1986,6,-1.8,-5.1,0,1015.4,5.1,0.3,0.4
26/01/1986,8.1,5.6,-2.1,0.2,1007.6,5.4,0.5,0.6
27/01/1986,8.9,-0.3,1.2,5.3,999.8,12.5,0.5,0.6
28/01/1986,4.9,-0.4,-2.8,0.5,988.9,10.5,0.6,0.8
29/01/1986,3.7,-3.8,-5.5,0.2,983.2,9.5,0.4,0.5
30/01/1986,5.4,0.7,-3.9,7.1,996.5,17.9,0.6,1
31/01/1986,4.9,3.4,2.6,0.3,1005.6,16.1,0.9,1.2
01/02/1986,4.3,2.7,2.3,0,1007.3,23,1.3,2
02/02/1986,4.6,2.6,1.9,0.3,1008.5,22.6,1.1,1.7
03/02/1986,4.5,2.4,1.9,0.7,1006.3,15.2,0.7,1.1
